event,epoch,global_step,phys_factor_vae/loss_total,phys_factor_vae/loss_factor,phys_factor_vae/loss_factor_e,phys_factor_vae/loss_factor_t,phys_factor_vae/loss_factor_r,phys_factor_vae/loss_factor_a,phys_factor_vae/loss_factor_b,phys_factor_vae/loss_phys,phys_factor_vae/loss_delta,phys_factor_vae/loss_img,phys_factor_vae/loss_edge,phys_factor_vae/loss_lpips,phys_factor_vae/loss_kl,loss_G,latent_std,latent_mean,latent_normalizer,DroneVehicle_day_val/PSNR,DroneVehicle_day_val/SSIM,DroneVehicle_day_val/FID,DroneVehicle_day_val/LPIPS,val_all/PSNR,val_all/SSIM,val_all/FID,val_all/LPIPS
train_epoch_end,223,80280,0.17249564826488495,0.03400568664073944,0.002851358614861965,0.022003576159477234,0.004311344586312771,0.059766799211502075,0.016939010471105576,0.043033890426158905,0.004072755575180054,0.021097669377923012,0.08110707998275757,0.09307861328125,19603.341796875,0.17249564826488495,1.0346089601516724,0.01665913313627243,0.9665487408638,,,,,,,,
train_epoch_end,224,80640,0.17337533831596375,0.03480956703424454,0.003394992556422949,0.02408452518284321,0.004298673942685127,0.042834796011447906,0.018072590231895447,0.036120764911174774,0.004063292872160673,0.022464288398623466,0.09080904722213745,0.10626220703125,20123.1171875,0.17337533831596375,1.0351992845535278,0.009648604318499565,0.965997576713562,,,,,,,,
train_epoch_end,225,81000,0.17785128951072693,0.03577319532632828,0.0030241147615015507,0.023335440084338188,0.008714195340871811,0.049862854182720184,0.01806756854057312,0.04196403920650482,0.00417710654437542,0.02213706448674202,0.08736535906791687,0.10211181640625,19613.35546875,0.17785128951072693,1.0291755199432373,0.012548751197755337,0.971651554107666,,,,,,,,
train_epoch_end,226,81360,0.14064979553222656,0.026105817407369614,0.002684522420167923,0.015656400471925735,0.006454933900386095,0.05027223750948906,0.012549322098493576,0.034281469881534576,0.0035893074236810207,0.01733526587486267,0.059963028877973557,0.0859375,18421.2109375,0.14064979553222656,1.0248829126358032,0.01239369809627533,0.9757212400436401,,,,,,,,
train_epoch_end,227,81720,0.1797723025083542,0.032340481877326965,0.002405427861958742,0.01999359019100666,0.006628342438489199,0.06363766640424728,0.014898736961185932,0.03363770246505737,0.00350026017986238,0.03220517933368683,0.07329641282558441,0.0914306640625,18419.369140625,0.1797723025083542,1.0156402587890625,0.017111923545598984,0.9846006035804749,,,,,,,,
train_epoch_end,228,82080,0.17546680569648743,0.03092997521162033,0.0026938761584460735,0.020357348024845123,0.004371334798634052,0.05210966616868973,0.014381419867277145,0.02887699380517006,0.0036382123362272978,0.03220647573471069,0.07565437257289886,0.097900390625,18906.5703125,0.17546680569648743,1.0354831218719482,0.004023105837404728,0.9657328128814697,,,,,,,,
train_epoch_end,229,82440,0.15955419838428497,0.029494544491171837,0.003148708026856184,0.01818079873919487,0.002713410183787346,0.06475891172885895,0.013489299453794956,0.04846455901861191,0.0034283793065696955,0.016944920644164085,0.06765823066234589,0.08642578125,18718.21484375,0.15955419838428497,1.0265545845031738,0.01346591953188181,0.9741322994232178,,,,,,,,
validation_end,230,82800,,,,,,,,,,,,,,,1.0241814851760864,0.016773179173469543,0.976389467716217,28.69074249267578,0.9113157987594604,24.840503692626953,0.06056532263755798,28.69074249267578,0.9113157987594604,24.840503692626953,0.06056532263755798
train_epoch_end,230,82800,0.1837145984172821,0.03500264883041382,0.003260508645325899,0.02327105961740017,0.005435616709291935,0.045047156512737274,0.020211374387145042,0.035891227424144745,0.004572341218590736,0.026602981612086296,0.09591610729694366,0.105224609375,20542.458984375,0.1837145984172821,1.0241814851760864,0.016773179173469543,0.976389467716217,,,,,,,,
train_epoch_end,231,83160,0.1503564715385437,0.0265989787876606,0.002354334108531475,0.015481587499380112,0.003914468921720982,0.0655246153473854,0.011990915983915329,0.04466681927442551,0.0030719107016921043,0.016677778214216232,0.06184849888086319,0.092529296875,17946.625,0.1503564715385437,1.023742437362671,0.01354254875332117,0.9768081903457642,,,,,,,,
train_epoch_end,232,83520,0.1612735092639923,0.03023284673690796,0.0028682867996394634,0.018955525010824203,0.004301697947084904,0.05749473348259926,0.014941412955522537,0.034337736666202545,0.0037453125696629286,0.023640546947717667,0.07077836245298386,0.0870361328125,19276.8046875,0.1612735092639923,1.0292869806289673,0.00788101926445961,0.9715463519096375,,,,,,,,
train_epoch_end,233,83880,0.18259215354919434,0.03455321863293648,0.003012316767126322,0.023278560489416122,0.002463493961840868,0.052362650632858276,0.018677756190299988,0.04279821366071701,0.004024106077849865,0.023504190146923065,0.09302926063537598,0.10791015625,20162.9609375,0.18259215354919434,1.0327587127685547,0.010125836357474327,0.9682803750038147,,,,,,,,
train_epoch_end,234,84240,0.1646387279033661,0.028772322461009026,0.0021975021809339523,0.016978206112980843,0.00289922789670527,0.0699697881937027,0.014091809280216694,0.04892455041408539,0.003320183837786317,0.020282849669456482,0.06554047763347626,0.0869140625,17980.970703125,0.1646387279033661,1.0424572229385376,0.010350052267313004,0.9592719674110413,,,,,,,,
train_epoch_end,235,84600,0.17547902464866638,0.03288518637418747,0.0030219880864024162,0.021557414904236794,0.0033958586864173412,0.05341867357492447,0.017525773495435715,0.040810711681842804,0.003922370262444019,0.02263554371893406,0.08823515474796295,0.10382080078125,20147.271484375,0.17547902464866638,1.0217455625534058,0.019329745322465897,0.9787172675132751,,,,,,,,
train_epoch_end,236,84960,0.17428022623062134,0.031948380172252655,0.0026251962408423424,0.020646486431360245,0.003981423564255238,0.05584115535020828,0.016264498233795166,0.03649426996707916,0.0036286525428295135,0.02674008160829544,0.08025141060352325,0.09234619140625,19434.33984375,0.17428022623062134,1.0230408906936646,0.016131825745105743,0.97747802734375,,,,,,,,
train_epoch_end,237,85320,0.1782762110233307,0.03354744613170624,0.002737042959779501,0.021996941417455673,0.0027068525087088346,0.05601461976766586,0.018352273851633072,0.04108208790421486,0.004074425436556339,0.02385229617357254,0.08954854309558868,0.0958251953125,19898.015625,0.1782762110233307,1.0365610122680664,0.0012235280591994524,0.9647285342216492,,,,,,,,
train_epoch_end,238,85680,0.1585843712091446,0.029529806226491928,0.0029042684473097324,0.019047677516937256,0.0038179494440555573,0.049821916967630386,0.015277533791959286,0.03678702190518379,0.0036279321648180485,0.02079695835709572,0.07455118745565414,0.0927734375,19130.5546875,0.1585843712091446,1.0262157917022705,0.010136943310499191,0.9744539260864258,,,,,,,,
train_epoch_end,239,86040,0.1780126690864563,0.03430349379777908,0.003026058431714773,0.022724170237779617,0.0023634126409888268,0.06261292099952698,0.01588265225291252,0.05083558335900307,0.0036769371945410967,0.019915660843253136,0.0806446224451065,0.09747314453125,19453.80078125,0.1780126690864563,1.0314375162124634,0.0112061258405447,0.9695206880569458,,,,,,,,
validation_end,240,86400,,,,,,,,,,,,,,,1.0367485284805298,0.013529765419661999,0.9645540714263916,29.027320861816406,0.9112922549247742,22.813034057617188,0.059747058898210526,29.027320861816406,0.9112922549247742,22.813034057617188,0.059747058898210526
train_epoch_end,240,86400,0.19153352081775665,0.03835829719901085,0.0029230774380266666,0.025920137763023376,0.0042059035040438175,0.05668050795793533,0.019951453432440758,0.05079958587884903,0.004291270859539509,0.022451050579547882,0.09394185245037079,0.1004638671875,19648.880859375,0.19153352081775665,1.0367485284805298,0.013529765419661999,0.9645540714263916,,,,,,,,
train_epoch_end,241,86760,0.15761029720306396,0.027311358600854874,0.0021559027954936028,0.014461034908890724,0.004645367152988911,0.08092159032821655,0.012231383472681046,0.05125802755355835,0.0031438576988875866,0.018058810383081436,0.05810564011335373,0.0771484375,17539.703125,0.15761029720306396,1.0185902118682861,0.009370160289108753,0.9817490577697754,,,,,,,,
train_epoch_end,242,87120,0.16009008884429932,0.02809152752161026,0.0023765871301293373,0.016905805096030235,0.002858069259673357,0.06538376957178116,0.01335472147911787,0.04373393580317497,0.003573580179363489,0.020134365186095238,0.06719931960105896,0.08599853515625,19024.15625,0.16009008884429932,1.0226472616195679,0.017372753471136093,0.9778542518615723,,,,,,,,
train_epoch_end,243,87480,0.16338661313056946,0.03214294835925102,0.002721334807574749,0.01936497539281845,0.010403911583125591,0.058836907148361206,0.014451896771788597,0.044412292540073395,0.0034723407588899136,0.018476206809282303,0.07282555103302002,0.097900390625,18411.728515625,0.16338661313056946,1.0376992225646973,0.009171294048428535,0.9636703729629517,,,,,,,,
train_epoch_end,244,87840,0.15421850979328156,0.029151208698749542,0.002483025658875704,0.018360495567321777,0.004251161124557257,0.058130502700805664,0.013176465407013893,0.04018871486186981,0.0035202514845877886,0.01829950325191021,0.06807935237884521,0.08673095703125,19064.873046875,0.15421850979328156,1.0264968872070312,0.004085348453372717,0.9741870760917664,,,,,,,,
train_epoch_end,245,88200,0.1720513254404068,0.03507274016737938,0.0029346151277422905,0.024016372859477997,0.0022958172485232353,0.05182228237390518,0.01826612278819084,0.04171095788478851,0.004287049639970064,0.02035101316869259,0.0843035876750946,0.090087890625,20192.33984375,0.1720513254404068,1.0168293714523315,0.01868502050638199,0.9834491610527039,,,,,,,,
train_epoch_end,246,88560,0.19359515607357025,0.03706735372543335,0.0033167083747684956,0.024932244792580605,0.002178508322685957,0.05474197119474411,0.021148433908820152,0.04528949037194252,0.0047475602477788925,0.025083284825086594,0.10130103677511215,0.10400390625,20600.0703125,0.19359515607357025,1.0313422679901123,0.008220885880291462,0.9696102142333984,,,,,,,,
train_epoch_end,247,88920,0.15629734098911285,0.030630115419626236,0.0031968257389962673,0.020062590017914772,0.005312092136591673,0.048357151448726654,0.014418315142393112,0.03745543211698532,0.0037841303274035454,0.0189839955419302,0.07046304643154144,0.0963134765625,19215.609375,0.15629734098911285,1.0225491523742676,0.008359908126294613,0.9779480695724487,,,,,,,,
train_epoch_end,248,89280,0.16985994577407837,0.031147612258791924,0.003402537666261196,0.019171934574842453,0.005027747247368097,0.061286769807338715,0.014957716688513756,0.03979907184839249,0.00365989631973207,0.024058571085333824,0.07649757713079453,0.089599609375,19054.91796875,0.16985994577407837,1.0354537963867188,0.00916995108127594,0.9657601118087769,,,,,,,,
train_epoch_end,249,89640,0.16493500769138336,0.031119897961616516,0.0028435070998966694,0.020397722721099854,0.003903784789144993,0.049859944730997086,0.01619742438197136,0.03664453700184822,0.003864770755171776,0.02183500863611698,0.08106861263513565,0.09979248046875,19389.375,0.16493500769138336,1.0233432054519653,0.010372170247137547,0.9771892428398132,,,,,,,,
validation_end,250,90000,,,,,,,,,,,,,,,1.031875729560852,0.012323098257184029,0.9691089391708374,28.742969512939453,0.9119200706481934,22.71006202697754,0.05951371788978577,28.742969512939453,0.9119200706481934,22.71006202697754,0.05951371788978577
train_epoch_end,250,90000,0.17957183718681335,0.032829076051712036,0.0029659909196197987,0.021477188915014267,0.0028323610313236713,0.054086074233055115,0.01797475852072239,0.03934618830680847,0.00394429313018918,0.02527148462831974,0.09026212990283966,0.10003662109375,20341.6484375,0.17957183718681335,1.031875729560852,0.012323098257184029,0.9691089391708374,,,,,,,,
train_epoch_end,251,90360,0.15737110376358032,0.028293149545788765,0.0024062576703727245,0.01737849786877632,0.002916705794632435,0.06121817231178284,0.013848372735083103,0.042596835643053055,0.0035503250546753407,0.019033456221222878,0.06860984861850739,0.08447265625,19265.681640625,0.15737110376358032,1.0262222290039062,0.011181979440152645,0.9744477868080139,,,,,,,,
train_epoch_end,252,90720,0.16579566895961761,0.029801733791828156,0.0025772391818463802,0.01875801384449005,0.002530945697799325,0.061726998537778854,0.014375894330441952,0.044623155146837234,0.003439386608079076,0.020160000771284103,0.07490140199661255,0.09869384765625,19013.59765625,0.16579566895961761,1.0231850147247314,0.016918683424592018,0.9773403406143188,,,,,,,,
train_epoch_end,253,91080,0.16887886822223663,0.03148975223302841,0.00277974596247077,0.020524533465504646,0.0051770638674497604,0.05239621549844742,0.014945585280656815,0.03489581495523453,0.0036605126224458218,0.025347357615828514,0.0769195407629013,0.09710693359375,19195.96484375,0.16887886822223663,1.0321840047836304,0.0053092120215296745,0.9688194990158081,,,,,,,,
train_epoch_end,254,91440,0.17591768503189087,0.033803652971982956,0.005923956632614136,0.022372040897607803,0.0033262530341744423,0.05179665982723236,0.015757570043206215,0.04481668770313263,0.0034351982176303864,0.022932395339012146,0.07853426039218903,0.09918212890625,18445.5859375,0.17591768503189087,1.027051329612732,0.002112879417836666,0.9736611843109131,,,,,,,,
train_epoch_end,255,91800,0.18590880930423737,0.03591673821210861,0.0032340208999812603,0.024586129933595657,0.0034097752068191767,0.044996269047260284,0.020680127665400505,0.037463363260030746,0.0046655116602778435,0.02556365728378296,0.1002063900232315,0.1097412109375,20713.224609375,0.18590880930423737,1.0382657051086426,0.01437284704297781,0.9631446003913879,,,,,,,,
train_epoch_end,256,92160,0.15920646488666534,0.033037904649972916,0.0030091390945017338,0.022798355668783188,0.003580807475373149,0.050105441361665726,0.014326066710054874,0.04095213860273361,0.00349460169672966,0.017468232661485672,0.07313895225524902,0.0887451171875,19627.609375,0.15920646488666534,1.0248414278030396,0.020700965076684952,0.9757606983184814,,,,,,,,
train_epoch_end,257,92520,0.16080458462238312,0.02910560369491577,0.002352946437895298,0.016748208552598953,0.006893090903759003,0.06922701001167297,0.012492742389440536,0.04817965626716614,0.0032506464049220085,0.0179580245167017,0.06627486646175385,0.09259033203125,18521.82421875,0.16080458462238312,1.0173869132995605,0.01735699363052845,0.9829102158546448,,,,,,,,
train_epoch_end,258,92880,0.15937161445617676,0.028901735320687294,0.0024492531083524227,0.017853446304798126,0.0025033827405422926,0.06743854284286499,0.012265106663107872,0.04786970466375351,0.0033416124060750008,0.017290964722633362,0.0667424276471138,0.09539794921875,18454.275390625,0.15937161445617676,1.0289238691329956,0.0022855657152831554,0.9718891978263855,,,,,,,,
train_epoch_end,259,93240,0.1731833815574646,0.03165943920612335,0.0025861007161438465,0.020289042964577675,0.0016695641679689288,0.061979569494724274,0.01643408089876175,0.045033834874629974,0.0037584821693599224,0.021612785756587982,0.08182103931903839,0.095703125,19483.53515625,0.1731833815574646,1.0382156372070312,0.0029597210232168436,0.963191032409668,,,,,,,,
validation_end,260,93600,,,,,,,,,,,,,,,1.023557424545288,0.005342947784811258,0.9769847393035889,28.01979637145996,0.9102726578712463,24.121747970581055,0.05799990892410278,28.01979637145996,0.9102726578712463,24.121747970581055,0.05799990892410278
train_epoch_end,260,93600,0.16853730380535126,0.032325904816389084,0.0024932012893259525,0.02087201178073883,0.0036835873033851385,0.06003773584961891,0.015623684972524643,0.0446753054857254,0.0037234595511108637,0.02029263600707054,0.07587365061044693,0.0887451171875,19385.96875,0.16853730380535126,1.023557424545288,0.005342947784811258,0.9769847393035889,,,,,,,,
train_epoch_end,261,93960,0.16969086229801178,0.03244701400399208,0.002574005164206028,0.019016265869140625,0.010177303105592728,0.06692247837781906,0.014202695339918137,0.05269917845726013,0.00317401229403913,0.018021229654550552,0.06924442946910858,0.095458984375,18472.71875,0.16969086229801178,1.0317354202270508,0.010531600564718246,0.9692407250404358,,,,,,,,
train_epoch_end,262,94320,0.156403049826622,0.0316639207303524,0.002438110765069723,0.019061218947172165,0.01013563945889473,0.06275258213281631,0.012736025266349316,0.04817976802587509,0.003063160227611661,0.01564314402639866,0.06214793771505356,0.0845947265625,18211.94140625,0.156403049826622,1.0235871076583862,0.011181313544511795,0.9769564270973206,,,,,,,,
train_epoch_end,263,94680,0.1815417855978012,0.03822511434555054,0.0035602524876594543,0.02629188448190689,0.007449060678482056,0.042761385440826416,0.019619040191173553,0.04095492139458656,0.004313928075134754,0.022183289751410484,0.09133407473564148,0.10595703125,20250.490234375,0.1815417855978012,1.0240871906280518,0.01633656769990921,0.9764793515205383,,,,,,,,
train_epoch_end,264,95040,0.15997686982154846,0.032852813601493835,0.0030048121698200703,0.021672170609235764,0.0040703583508729935,0.057764336466789246,0.014541667886078358,0.043778084218502045,0.0037827170453965664,0.0170793067663908,0.0710304006934166,0.0814208984375,19506.4921875,0.15997686982154846,1.01730477809906,0.015383140183985233,0.9829896092414856,,,,,,,,
train_epoch_end,265,95400,0.1683652251958847,0.02966970019042492,0.0028429809026420116,0.0184231698513031,0.006817171350121498,0.0507558211684227,0.015023641288280487,0.03283175826072693,0.003358922665938735,0.027630148455500603,0.07372461259365082,0.0963134765625,19185.09765625,0.1683652251958847,1.0189714431762695,0.013537243008613586,0.9813817739486694,,,,,,,,
train_epoch_end,266,95760,0.15374119579792023,0.027834471315145493,0.002877043094485998,0.01660298742353916,0.005978246219456196,0.05672226846218109,0.013381734490394592,0.0385160893201828,0.003294347319751978,0.020185578614473343,0.06502941250801086,0.09490966796875,17976.806640625,0.15374119579792023,1.03654944896698,-0.0047461059875786304,0.9647393226623535,,,,,,,,
train_epoch_end,267,96120,0.18485534191131592,0.03337451070547104,0.002689533866941929,0.021743208169937134,0.002294126432389021,0.059158921241760254,0.017877979204058647,0.042134806513786316,0.0040573482401669025,0.026405729353427887,0.09089253842830658,0.0982666015625,19927.41015625,0.18485534191131592,1.0181498527526855,0.016431398689746857,0.9821736812591553,,,,,,,,
train_epoch_end,268,96480,0.16699634492397308,0.03248230740427971,0.0030856053344905376,0.019909266382455826,0.008425630629062653,0.05935736000537872,0.015037983655929565,0.04656093567609787,0.003439295804128051,0.019349554553627968,0.0726618617773056,0.0924072265625,18410.046875,0.16699634492397308,1.032900333404541,0.012514494359493256,0.9681476354598999,,,,,,,,
train_epoch_end,269,96840,0.16937033832073212,0.03177439421415329,0.002788783051073551,0.0204499289393425,0.002555267419666052,0.06009996682405472,0.0159138236194849,0.041647009551525116,0.00396848376840353,0.021282128989696503,0.08041694015264511,0.0970458984375,19607.359375,0.16937033832073212,1.032244086265564,0.008617914281785488,0.9687631130218506,,,,,,,,
validation_end,270,97200,,,,,,,,,,,,,,,1.0265544652938843,0.007886226288974285,0.9741324186325073,28.989089965820312,0.9130634069442749,23.25396728515625,0.056822676211595535,28.989089965820312,0.9130634069442749,23.25396728515625,0.056822676211595535
train_epoch_end,270,97200,0.17842864990234375,0.03277116268873215,0.0027535399422049522,0.021201852709054947,0.0016848747618496418,0.059588730335235596,0.018003331497311592,0.0419418141245842,0.004087631590664387,0.02423916943371296,0.08734188973903656,0.0919189453125,20120.79296875,0.17842864990234375,1.0265544652938843,0.007886226288974285,0.9741324186325073,,,,,,,,
train_epoch_end,271,97560,0.14990365505218506,0.026303349062800407,0.0023432099260389805,0.016551867127418518,0.001740892301313579,0.054597094655036926,0.013082990422844887,0.03328803926706314,0.003531684400513768,0.020853795111179352,0.06784229725599289,0.091064453125,19002.9140625,0.14990365505218506,1.0117838382720947,0.005793140735477209,0.988353431224823,,,,,,,,
train_epoch_end,272,97920,0.15137654542922974,0.02799748256802559,0.0022671683691442013,0.016804032027721405,0.004652227275073528,0.0656891018152237,0.011578768491744995,0.044968295842409134,0.003211213508620858,0.016201786696910858,0.062269192188978195,0.08782958984375,18447.25390625,0.15137654542922974,1.01811683177948,0.014707250520586967,0.9822055697441101,,,,,,,,
train_epoch_end,273,98280,0.15610191226005554,0.028646552935242653,0.002341369166970253,0.01747286319732666,0.0052219354547560215,0.0583474338054657,0.013792486861348152,0.03579220548272133,0.003449000185355544,0.021493446081876755,0.06978390365839005,0.0865478515625,19129.54296875,0.15610191226005554,1.0317023992538452,0.007713313214480877,0.9692717790603638,,,,,,,,
train_epoch_end,274,98640,0.15852807462215424,0.029772548004984856,0.002491008024662733,0.01868337392807007,0.00232504028826952,0.06105829030275345,0.015117334201931953,0.0410437136888504,0.003834787756204605,0.019017916172742844,0.07120425999164581,0.08251953125,19785.125,0.15852807462215424,1.0294567346572876,0.0016141502419486642,0.9713861346244812,,,,,,,,
train_epoch_end,275,99000,0.15496276319026947,0.027499046176671982,0.002297485712915659,0.01604130119085312,0.0022777928970754147,0.07359720766544342,0.01181681826710701,0.04815005511045456,0.0031980143394321203,0.0170912966132164,0.06249282881617546,0.08038330078125,18268.46875,0.15496276319026947,1.010170340538025,0.016941508278250694,0.9899320602416992,,,,,,,,
train_epoch_end,276,99360,0.1800212860107422,0.033835213631391525,0.0027923579327762127,0.022742176428437233,0.0039833057671785355,0.04739188402891159,0.01863972656428814,0.03835795074701309,0.00418194942176342,0.024512292817234993,0.09412971138954163,0.109375,20148.6015625,0.1800212860107422,1.0240352153778076,0.004774016793817282,0.9765289425849915,,,,,,,,
train_epoch_end,277,99720,0.1823575794696808,0.03400740027427673,0.002814016304910183,0.022358212620019913,0.003801946993917227,0.05476704612374306,0.01807396300137043,0.035060636699199677,0.004097266122698784,0.028174977749586105,0.09068796783685684,0.10540771484375,19626.49609375,0.1823575794696808,1.0311089754104614,0.008493388071656227,0.9698296189308167,,,,,,,,
train_epoch_end,278,100080,0.18128415942192078,0.03583556413650513,0.0034152339212596416,0.024650054052472115,0.002423211932182312,0.0481211394071579,0.019655145704746246,0.04366862028837204,0.004189120139926672,0.02269279770553112,0.08843979239463806,0.1007080078125,20024.515625,0.18128415942192078,1.0202276706695557,0.008124499581754208,0.9801733493804932,,,,,,,,
train_epoch_end,279,100440,0.14807330071926117,0.028102928772568703,0.0030318056233227253,0.018117405474185944,0.0034586850088089705,0.05168110877275467,0.01277915295213461,0.03784630447626114,0.003676210530102253,0.017305148765444756,0.0648428201675415,0.0863037109375,18998.017578125,0.14807330071926117,1.0286035537719727,0.005123780574649572,0.9721918702125549,,,,,,,,
validation_end,280,100800,,,,,,,,,,,,,,,1.028853416442871,0.009453355334699154,0.9719557762145996,28.21584129333496,0.9108757376670837,23.563037872314453,0.059459805488586426,28.21584129333496,0.9108757376670837,23.563037872314453,0.059459805488586426
train_epoch_end,280,100800,0.18308661878108978,0.032589688897132874,0.0024216733872890472,0.020736869424581528,0.009443501010537148,0.05453028529882431,0.013733985833823681,0.029751796275377274,0.0033861342817544937,0.03547147661447525,0.07348722219467163,0.09759521484375,18286.23828125,0.18308661878108978,1.028853416442871,0.009453355334699154,0.9719557762145996,,,,,,,,
train_epoch_end,281,101160,0.1527681052684784,0.028343433514237404,0.0025658831000328064,0.017805829644203186,0.0024202847853302956,0.05753699690103531,0.014149447903037071,0.03933395445346832,0.003613120876252651,0.018330542370676994,0.06887251883745193,0.08056640625,19541.73828125,0.1527681052684784,1.0133533477783203,0.010057693347334862,0.9868226051330566,,,,,,,,
train_epoch_end,282,101520,0.169894739985466,0.03151930868625641,0.0026138839311897755,0.019430242478847504,0.0088652353733778,0.05256282910704613,0.015852004289627075,0.037489742040634155,0.00357640627771616,0.02452758699655533,0.07822917401790619,0.09417724609375,19282.1484375,0.169894739985466,1.0247650146484375,0.010724232532083988,0.9758334755897522,,,,,,,,
train_epoch_end,283,101880,0.15852589905261993,0.029032722115516663,0.0021909205242991447,0.017525440081954002,0.0018974789418280125,0.07233031839132309,0.013008607551455498,0.05234929919242859,0.003356252796947956,0.015875501558184624,0.06361189484596252,0.077392578125,18393.625,0.15852589905261993,1.037457823753357,0.008027708157896996,0.9638946056365967,,,,,,,,
train_epoch_end,284,102240,0.15372240543365479,0.02833511121571064,0.0022719274275004864,0.01786596141755581,0.003939204849302769,0.054585352540016174,0.01383132766932249,0.038527712225914,0.0034470618702471256,0.018972797319293022,0.06917242705821991,0.0880126953125,19369.498046875,0.15372240543365479,1.0360212326049805,0.005413549020886421,0.96523118019104,,,,,,,,
train_epoch_end,285,102600,0.17015580832958221,0.030194681137800217,0.0024336688220500946,0.018481571227312088,0.0018188317772001028,0.07025957852602005,0.014496099203824997,0.04871563985943794,0.0037560313940048218,0.020756766200065613,0.07239985466003418,0.0960693359375,18270.5546875,0.17015580832958221,1.0246716737747192,0.00955063197761774,0.9759223461151123,,,,,,,,
train_epoch_end,286,102960,0.15976108610630035,0.02974960207939148,0.002844227012246847,0.018418937921524048,0.003933827392756939,0.06009136885404587,0.014508051797747612,0.04241658002138138,0.0038205385208129883,0.019369352608919144,0.0706062912940979,0.084228515625,18961.23828125,0.15976108610630035,1.0174999237060547,0.013231996446847916,0.982801079750061,,,,,,,,
train_epoch_end,287,103320,0.16390709578990936,0.03011951968073845,0.0027670986019074917,0.01893644407391548,0.0022073315922170877,0.06265994161367416,0.014693892560899258,0.044411882758140564,0.003681202419102192,0.01922621577978134,0.07538419216871262,0.094482421875,18950.81640625,0.16390709578990936,1.0263316631317139,0.005600323900580406,0.9743438959121704,,,,,,,,
train_epoch_end,288,103680,0.16262750327587128,0.032885581254959106,0.0028437525033950806,0.020321279764175415,0.008814583532512188,0.0574442595243454,0.015621162950992584,0.040589965879917145,0.0043349177576601505,0.01919187605381012,0.07145529985427856,0.0894775390625,19620.1796875,0.16262750327587128,1.036994457244873,0.013147030957043171,0.9643253087997437,,,,,,,,
train_epoch_end,289,104040,0.18028096854686737,0.03481299430131912,0.003145352005958557,0.02365630865097046,0.00374141288921237,0.04463009163737297,0.019887935370206833,0.035698190331459045,0.004467537626624107,0.025431130081415176,0.09556880593299866,0.1019287109375,20354.91796875,0.18028096854686737,1.0138248205184937,0.01043607760220766,0.9863637089729309,,,,,,,,
validation_end,290,104400,,,,,,,,,,,,,,,1.031625747680664,0.0012948282528668642,0.9693437814712524,28.596040725708008,0.9123286604881287,21.287933349609375,0.05565835162997246,28.596040725708008,0.9123286604881287,21.287933349609375,0.05565835162997246
train_epoch_end,290,104400,0.1719730794429779,0.035169824957847595,0.003097057808190584,0.022800981998443604,0.010989315807819366,0.04929408058524132,0.015671374276280403,0.043091438710689545,0.003767996560782194,0.019705165177583694,0.08159418404102325,0.10333251953125,19804.74609375,0.1719730794429779,1.031625747680664,0.0012948282528668642,0.9693437814712524,,,,,,,,
train_epoch_end,291,104760,0.16474565863609314,0.030704151839017868,0.0024356013163924217,0.018891341984272003,0.0043027643114328384,0.06235957145690918,0.015569044277071953,0.043374113738536835,0.003742388915270567,0.019887536764144897,0.07567578554153442,0.08294677734375,19937.84375,0.16474565863609314,1.0194165706634521,0.007268073968589306,0.9809532761573792,,,,,,,,
train_epoch_end,292,105120,0.15126243233680725,0.030160564929246902,0.002057267352938652,0.018454454839229584,0.0071061355993151665,0.06252170354127884,0.012652351520955563,0.042841870337724686,0.00318338954821229,0.01594390720129013,0.0638534352183342,0.087646484375,18459.255859375,0.15126243233680725,1.0374785661697388,-0.0006527835503220558,0.9638753533363342,,,,,,,,
train_epoch_end,293,105480,0.1532113403081894,0.028344813734292984,0.0025383755564689636,0.01827423647046089,0.0032400544732809067,0.05421072244644165,0.012819584459066391,0.037429071962833405,0.003472322365269065,0.01890116184949875,0.07057273387908936,0.09381103515625,19135.4609375,0.1532113403081894,1.0258525609970093,0.015134432353079319,0.9747989773750305,,,,,,,,
train_epoch_end,294,105840,0.15780609846115112,0.029728595167398453,0.002317933365702629,0.018619487062096596,0.002523194532841444,0.06610237807035446,0.013154355809092522,0.05042164400219917,0.003296208567917347,0.015774007886648178,0.06516261398792267,0.07989501953125,18532.998046875,0.15780609846115112,1.0216240882873535,0.013390659354627132,0.9788336157798767,,,,,,,,
train_epoch_end,295,106200,0.16388261318206787,0.031794022768735886,0.002595697995275259,0.019996395334601402,0.004235341213643551,0.06260064989328384,0.015319203957915306,0.04467446357011795,0.0037525298539549112,0.018441541120409966,0.07522935420274734,0.08135986328125,19838.248046875,0.16388261318206787,1.0278801918029785,0.007431930396705866,0.9728760123252869,,,,,,,,
train_epoch_end,296,106560,0.17770996689796448,0.036002568900585175,0.0034824050962924957,0.02364896982908249,0.008886326104402542,0.04870428889989853,0.017563961446285248,0.04280620068311691,0.0041434853337705135,0.02166411280632019,0.08637154847383499,0.09698486328125,20139.640625,0.17770996689796448,1.0231596231460571,0.012254664674401283,0.9773645997047424,,,,,,,,
